Project,Name,Revisions,Editors,Words,References
pt.wikipedia.org,"Antônio_Martoni",36,16,357,1
en.wikipedia.org,"Battle_of_Scotch_Corner",35,20,132,2
fr.wikipedia.org,"Crescenzio_Sepe",52,28,314,0
pt.wikipedia.org,"NGC_6722",17,11,49,0
en.wikipedia.org,"Nostra_Signora_di_Guadalupe_e_San_Filippo_Martire",36,25,179,0
fr.wikipedia.org,"Odacantha",3,3,44,0
en.wikipedia.org,"The_Children_(Halberstam)",17,10,121,5
de.wikipedia.org,"Georges_Poitou",20,9,286,1
de.wikipedia.org,"La_Biche_River_(Athabasca_River)",5,3,99,2
en.wikipedia.org,"Berwyn,_Illinois",756,394,3334,51
en.wikipedia.org,"Splendrillia_eva",14,10,41,2
en.wikipedia.org,"Chayanika_Chowdhury",21,8,132,53
pt.wikipedia.org,"Zimbabwe_nos_Jogos_Olímpicos_de_Verão_de_1980",5,3,259,0
pt.wikipedia.org,"José_Alves_Neto",59,20,140,6
en.wikipedia.org,"Pacific_Coast_Association_of_Magicians",189,73,94,6
pt.wikipedia.org,"Acadêmicos_de_Praia_Grande",13,11,50,4
de.wikipedia.org,"Darja_Sergejewna_Samochina",5,1,106,4
zh.wikipedia.org,"大欖郊野公園",55,24,17,5
en.wikipedia.org,"2015_Supersport_World_Championship",128,31,51,69
zh.wikipedia.org,"诸葛彩华",2,1,2,4
de.wikipedia.org,"Frank_Riedel",24,12,159,3
pl.wikipedia.org,"Muzio_Gallo",4,2,133,10
de.wikipedia.org,"Präsidentschaftswahl_in_den_Vereinigten_Staaten_1884",58,42,317,0
pt.wikipedia.org,"Roberto_Duailibi",27,17,376,0
en.wikipedia.org,"Dweepa",87,42,388,0
de.wikipedia.org,"Büna",34,22,121,3
pt.wikipedia.org,"1230_Riceia",32,21,53,1
pt.wikipedia.org,"Barra_brava",1091,580,2178,24
de.wikipedia.org,"Charlotte_Blensdorf",45,15,439,8
fr.wikipedia.org,"Elena_Garro",50,36,274,2
en.wikipedia.org,"Ruabon",430,154,1942,6
en.wikipedia.org,"Jibiya,_Ramallah",11,5,421,25
en.wikipedia.org,"Jamestown_Museum",9,4,92,1
pt.wikipedia.org,"Ponto_Larsen",7,5,48,1
zh.wikipedia.org,"System_5",11,6,13,7
pt.wikipedia.org,"Bhawanipore_Football_Club",16,6,39,1
pt.wikipedia.org,"Aux-Marais",29,18,41,2
pl.wikipedia.org,"Koralowa_Ścieżka",10,8,213,4
en.wikipedia.org,"Susanne_Gervay",111,56,576,3
zh.wikipedia.org,"海曲县",3,3,1,0
zh.wikipedia.org,"勻色金鱨",3,3,2,0
pt.wikipedia.org,"Lost_Nation",21,14,100,3
de.wikipedia.org,"Adam-Smith-Preis",30,10,69,0
en.wikipedia.org,"We_Do_Not_Negotiate_with_Terrorists_(band)",66,29,64,2
pt.wikipedia.org,"Susann_Goksør_Bjerkrheim",2,2,37,1
en.wikipedia.org,"Bart_Allen",1933,807,5770,67
de.wikipedia.org,"Camilla_Frydan",17,13,255,0
en.wikipedia.org,"Boothill_Foottappers",38,8,56,1
en.wikipedia.org,"Medavie_Blue_Cross",57,34,333,2
ru.wikipedia.org,"Птеранодоны",103,61,109,6
de.wikipedia.org,"Lu_Yong",52,26,620,0
en.wikipedia.org,"Izdrevaya_River",7,6,106,4
de.wikipedia.org,"Jean_Bungartz",55,36,375,4
pt.wikipedia.org,"Travessia_de_Verão",5,4,51,1
en.wikipedia.org,"Roderick_Allen_DeArment",35,29,132,1
pt.wikipedia.org,"Bidrece_Azor",8,7,23,0
ru.wikipedia.org,"Сергеев,_Сергей_Анатольевич_(актёр)",54,23,72,4
en.wikipedia.org,"Fischer's_starling",40,25,234,2
de.wikipedia.org,"Robert_Ostrovsky",15,6,91,2
fr.wikipedia.org,"MOWI",30,20,264,4
fr.wikipedia.org,"Carpe_noire",13,11,151,4
fr.wikipedia.org,"Brent_Petway",39,23,321,6
de.wikipedia.org,"Richard_de_Bienfaite",60,27,600,11
ru.wikipedia.org,"Пьедади_(микрорегион)",15,13,56,0
pt.wikipedia.org,"Augusta-Priolo",3,3,73,2
it.wikipedia.org,"Silvio_Baldini",296,169,573,30
pt.wikipedia.org,"Copa_da_Ásia_de_2007",174,56,366,0
de.wikipedia.org,"Commonwealth_Stream",3,2,77,0
de.wikipedia.org,"Liste_der_Staatsoberhäupter_1635",90,41,17,0
de.wikipedia.org,"Reinhard_Rychly",8,7,85,0
de.wikipedia.org,"Augusta-Margaret_River_Shire",4,4,106,2
pt.wikipedia.org,"Poecilus_kugelanni",4,4,35,0
de.wikipedia.org,"Burg_St._German",22,12,119,1
ja.wikipedia.org,"国際アニメーション映画協会",9,7,12,8
de.wikipedia.org,"Hörningplatz",22,3,197,0
fr.wikipedia.org,"(23859)_1998_RX55",2,2,191,28
de.wikipedia.org,"Rudolf_Sieck",11,10,82,1
de.wikipedia.org,"Liste_der_Naturdenkmale_in_Bottrop",15,6,209,0
fr.wikipedia.org,"Hirofumi_Yoshimura",22,8,539,18
pt.wikipedia.org,"Teatro_de_Pompeia",16,6,547,11
en.wikipedia.org,"Bodio",61,45,2267,36
pt.wikipedia.org,"Lasers",4,4,42,1
de.wikipedia.org,"Es_Telégraf",4,4,99,0
de.wikipedia.org,"Président_Doumer",15,8,901,0
de.wikipedia.org,"David_Korbmann",21,10,331,11
pt.wikipedia.org,"Grupo_Caja_Rural",6,4,44,0
en.wikipedia.org,"George_Lowrie",43,33,358,11
en.wikipedia.org,"Ropivacaine",72,43,281,7
en.wikipedia.org,"Tiliacora",20,16,16,1
pt.wikipedia.org,"HotSpot",37,31,31,0
en.wikipedia.org,"Vandijkophrynus",5,5,66,8
en.wikipedia.org,"Cymindis_andreae",10,8,21,2
en.wikipedia.org,"Last_Stand_of_the_300",71,50,428,0
pt.wikipedia.org,"Castello_Piccolomini_(Balsorano)",1,1,19,1
en.wikipedia.org,"2015_European_Athletics_U23_Championships_–_Men's_pole_vault",7,7,43,4
ru.wikipedia.org,"Селявное_(Селявинское_сельское_поселение)",8,8,13,0
en.wikipedia.org,"Stony_Run_(Minnesota)",11,8,35,2
zh.wikipedia.org,"延平王",190,58,11,1
en.wikipedia.org,"Pinchbeck_Engine",67,29,467,12
de.wikipedia.org,"Toyota_All-Star_Showdown",33,12,267,0
en.wikipedia.org,"Santana_do_Acaraú",16,13,26,4
de.wikipedia.org,"Fantasy_Filmfest_1993",17,9,49,0
en.wikipedia.org,"Łobzów",25,12,83,3
de.wikipedia.org,"Informationsethik",74,50,222,1
fr.wikipedia.org,"Mačva_(district)",45,29,191,3
fr.wikipedia.org,"Véhicule_tout-terrain",515,244,1710,0
pt.wikipedia.org,"Leonor_Corrêa",140,64,929,34
fr.wikipedia.org,"Boston_crab",98,57,415,2
en.wikipedia.org,"Bennett_Hiatt_Log_House",3,2,58,3
en.wikipedia.org,"16_Arietis",36,24,79,9
fr.wikipedia.org,"Tony_Bancroft",20,9,118,4
ru.wikipedia.org,"Допрос_с_пристрастием",100,11,205,11
de.wikipedia.org,"Journal_of_Pharmaceutical_Sciences",8,4,129,2
fr.wikipedia.org,"Alsey_(Illinois)",1,1,58,5
de.wikipedia.org,"Gion_Deplazes",26,13,243,2
de.wikipedia.org,"BEA_(Ausstellung)",51,32,285,3
fr.wikipedia.org,"Háaleiti_og_Bústaðir",3,2,39,0
pt.wikipedia.org,"USS_LST-32",11,7,34,2
fr.wikipedia.org,"Bryan_Sellers",17,4,563,15
fr.wikipedia.org,"Pierrecourt_(Haute-Saône)",74,50,311,10
pt.wikipedia.org,"TV_Capital_(Sinop)",45,23,40,4
pt.wikipedia.org,"Zona_Econômica_da_Sibéria",4,2,35,0
de.wikipedia.org,"Mott-Medaille",25,9,46,0
de.wikipedia.org,"Neue_Börse_(Leipzig)",35,20,151,3
de.wikipedia.org,"Kernkraftwerk_Shika",44,28,231,6
de.wikipedia.org,"Grafendorf_(Gemeinde_Kirchbach)",26,20,83,0
fr.wikipedia.org,"World_Trade_Center_Chongqing",28,21,42,0
de.wikipedia.org,"Flugplatz_Biberach_a.d._Riß",67,35,315,0
en.wikipedia.org,"1971_Macclesfield_by-election",18,12,239,6
fr.wikipedia.org,"Négation_du_génocide_arménien",468,167,4638,92
de.wikipedia.org,"Magnano",50,35,96,1
en.wikipedia.org,"Kharaharapriya",150,72,754,8
en.wikipedia.org,"New_Pine_Creek,_Oregon",48,25,289,9
fr.wikipedia.org,"Jean-Baptiste_Barrière_(1958-)",50,36,924,0
ja.wikipedia.org,"三木與吉郎",29,8,8,10
fr.wikipedia.org,"Jinsekikōgen",4,2,70,0
pt.wikipedia.org,"Minos_(diálogo)",9,8,37,0
en.wikipedia.org,"Aces_for_Africa",16,9,81,1
de.wikipedia.org,"Kreis_Szentendre",3,2,124,4
en.wikipedia.org,"Stereophonic_sound",1081,499,9025,75
fr.wikipedia.org,"Twin_Peaks_(San_Francisco)",30,23,194,0
pt.wikipedia.org,"Ares_(Galiza)",58,42,30,1
de.wikipedia.org,"Highschool_News_–_Streng_vertraulich!",23,20,123,1
de.wikipedia.org,"Niccolò_Turrisi_Colonna",27,9,259,5
de.wikipedia.org,"Skulptur_(Familientherapie)",39,17,391,5
de.wikipedia.org,"Vincent_Crapanzano",29,18,425,0
en.wikipedia.org,"Title_III",54,42,1958,39
fr.wikipedia.org,"Église_Saint-Martin_de_Baume-les-Dames",10,6,275,19
de.wikipedia.org,"Sugar_Rush_(Fernsehserie)",16,8,718,9
fr.wikipedia.org,"Liste_d'entreprises_reliées_au_vêtement",81,50,60,0
en.wikipedia.org,"Sandhills_Women's_Open",3,2,35,1
fr.wikipedia.org,"John_Jacob_Rhodes",37,28,305,0
de.wikipedia.org,"Stephanos_Skouloudis",26,25,791,0
de.wikipedia.org,"Weststadt_(Braunschweig)",329,144,3807,9
en.wikipedia.org,"Emmanuelle_Vo-Dinh",25,13,514,0
it.wikipedia.org,"Mézériat",57,34,19,1
fr.wikipedia.org,"QROC",26,7,293,1
ru.wikipedia.org,"Абэ,_Нобуюки",61,36,526,0
en.wikipedia.org,"Oberhofen_Castle",23,12,695,7
de.wikipedia.org,"Zahltag_(Kurzgeschichte)",19,16,581,0
fr.wikipedia.org,"Alliance_franco-indienne_(Amérique)",60,31,411,9
de.wikipedia.org,"Heinrich_Gattineau",62,28,562,22
en.wikipedia.org,"Gouffier",24,18,163,0
ru.wikipedia.org,"Эйнер,_Ханс",8,4,343,0
en.wikipedia.org,"Rocca_dei_Rossi",49,26,354,0
it.wikipedia.org,"Hit_and_Run_-_Revisited",12,7,103,4
fr.wikipedia.org,"Université_des_sciences_de_la_vie_de_Poznań",12,8,73,0
fr.wikipedia.org,"Monopoly_agricole",35,14,290,0
ru.wikipedia.org,"Риматоры",46,23,58,4
fr.wikipedia.org,"1881_en_science",81,23,259,0
en.wikipedia.org,"Jacques_Genin",17,12,153,7
de.wikipedia.org,"Saskia_Montag-Seewald",14,4,85,6
en.wikipedia.org,"Planèze_of_Saint-Flour",15,11,524,0
zh.wikipedia.org,"奇幻魔法Melody：輕鬆舒暢♪",28,9,7,0
es.wikipedia.org,"Moritz_von_Hirsch_auf_Gereuth",54,39,319,3
fr.wikipedia.org,"Canton_de_Clermont-Ferrand-6",18,8,322,10
de.wikipedia.org,"Tok_FM",20,11,354,8
ru.wikipedia.org,"Эндор,_Гай",28,9,386,6
de.wikipedia.org,"Großdolmen_von_Mankmoos",14,5,156,1
fr.wikipedia.org,"Coupe_d'Algérie_de_football_2016-2017",222,55,140,1
ru.wikipedia.org,"Нашмак",12,2,163,3
fr.wikipedia.org,"(16858)_1997_YG10",1,1,187,28
en.wikipedia.org,"Louis-Vincent_Thomas",26,21,83,0
fr.wikipedia.org,"Fränkisch-Crumbach",20,16,27,0
de.wikipedia.org,"Howard_Dimsdale",7,6,141,1
fr.wikipedia.org,"Proposition_à_demi_indécente",68,52,112,0
fr.wikipedia.org,"Dzong_du_Bhoutan",545,43,4287,31
fr.wikipedia.org,"(18509)_Bellini",5,3,60,27
fr.wikipedia.org,"(332183)_Jaroussky",6,3,67,27
de.wikipedia.org,"Liste_der_Baudenkmale_in_Reichenow-Möglin",39,21,52,4
en.wikipedia.org,"2010_Anzac_Test",86,41,625,24
fr.wikipedia.org,"David_Duval_de_Sanadon",5,5,57,0
de.wikipedia.org,"Cor_de_la_Bryère",34,25,438,0
de.wikipedia.org,"San_Giorgio_(Genua)",75,39,3107,1
ru.wikipedia.org,"Чухнов,_Владимир_Петрович",51,3,375,2
pt.wikipedia.org,"Habas_con_jamón",2,2,113,3
ru.wikipedia.org,"Австралийский_национальный_университет",84,57,540,14
de.wikipedia.org,"Jakob_Friedrich_Rausmüller",10,7,109,0
fr.wikipedia.org,"Prix_Virginia-Parker",12,10,54,0
ru.wikipedia.org,"Победная_(деревня)",13,8,15,3
de.wikipedia.org,"Feuerwasser_und_frische_Blüten",9,7,481,3
fr.wikipedia.org,"Salim_Aoun",24,16,113,0
it.wikipedia.org,"Darko_Balaban",18,11,15,0
de.wikipedia.org,"Vienau",103,47,663,20
fr.wikipedia.org,"Muhammad_Yone",13,6,147,13
fr.wikipedia.org,"Interstate_95_au_New_Jersey",72,29,3939,45
de.wikipedia.org,"Gustav-Adolf-Kirche_(Berlin)",70,24,524,1
de.wikipedia.org,"Ferdinando_Coppola",39,30,324,0
de.wikipedia.org,"Moderfitzsee",24,14,209,9
en.wikipedia.org,"Sara_Badr",21,14,41,2
ru.wikipedia.org,"23_Августа_(станция_метро)",62,44,195,1
de.wikipedia.org,"Liste_japanischer_Inseln",156,64,151,9
ru.wikipedia.org,"Коропачинский,_Игорь_Юрьевич",18,10,32,3
ru.wikipedia.org,"Теория_эффективного_общения_Дейла_Карнеги",15,13,1793,6
it.wikipedia.org,"Falchi_in_picchiata",31,15,259,8
en.wikipedia.org,"Live_Together,_Die_Alone",839,446,1750,9
en.wikipedia.org,"Stražica_Lighthouse",19,13,150,5
ru.wikipedia.org,"Ленэ,_Жозеф",14,8,100,1
fr.wikipedia.org,"Message_to_the_Other_Side,_Osirus_Part_1",7,5,31,0
fr.wikipedia.org,"Brett_Banasiewicz",39,26,241,5
fr.wikipedia.org,"Mouvement_des_Gilets_jaunes_(Belgique)",114,32,250,17
it.wikipedia.org,"Cattedrali_in_Giappone",8,3,10,0
fr.wikipedia.org,"Marengo_(commune_de_Chemilly)",19,11,213,1
en.wikipedia.org,"The_Girl_of_My_Best_Friend",46,32,111,5
ru.wikipedia.org,"Олон_(Приморский_край)",9,5,62,5
de.wikipedia.org,"Liste_homininer_Fossilien",355,81,120,3
de.wikipedia.org,"Norwegischer_Buhund",73,44,190,0
ru.wikipedia.org,"Тупик_(тип_улицы)",35,23,433,7
fr.wikipedia.org,"Jean_de_Fricamp",10,8,85,0
ru.wikipedia.org,"Банделин",45,25,144,0
fr.wikipedia.org,"Le_Chien,_le_Général_et_les_Oiseaux",40,18,217,11
de.wikipedia.org,"Ian_Twitchin",6,5,421,7
de.wikipedia.org,"Lady_in_Black",80,63,359,1
ru.wikipedia.org,"Правительство_Польши",34,13,221,3
fr.wikipedia.org,"Gian_Paolo_Dulbecco",154,52,269,0
fr.wikipedia.org,"Triplet_(architecture)",82,20,975,36
zh.wikipedia.org,"南京南站猥亵女童事件",13,7,5,9
en.wikipedia.org,"Dipak_K._Das",101,46,446,28
ru.wikipedia.org,"Калач_(город)",196,106,494,31
de.wikipedia.org,"CAdES",7,6,119,0
fr.wikipedia.org,"Coupe_d'Asie_des_clubs_champions_1994-1995",15,9,126,1
ru.wikipedia.org,"Ле_Гонидек,_Жан-Франсуа",20,12,292,0
fr.wikipedia.org,"Alexandre_van_der_Capellen_van_Aartsbergen",31,25,76,0
ru.wikipedia.org,"Туризм_в_Норвегии",57,35,405,3
fr.wikipedia.org,"Strange_Adventures",7,5,205,1
fr.wikipedia.org,"Emballage_alimentaire",35,23,329,4
fr.wikipedia.org,"Vieille_kafana_de_la_famille_Šterić_à_Osipaonica",2,2,219,6
fr.wikipedia.org,"Frank_Brophy",29,16,369,13
ru.wikipedia.org,"Сонкорско-тюркский_язык",9,6,40,46
fr.wikipedia.org,"Ministère_des_Finances_de_Finlande",41,14,12,0
de.wikipedia.org,"Uruguay_Round_Agreements_Act",37,25,600,10
ru.wikipedia.org,"Формовочная_смесь",12,9,138,0
fr.wikipedia.org,"Lampona_ewens",1,1,71,4
de.wikipedia.org,"Leopold_Mayr",17,9,327,0
it.wikipedia.org,"Saginae",35,15,134,2
fr.wikipedia.org,"Takchita",34,26,122,0
de.wikipedia.org,"Steinkreuz_bei_Röthenbach",12,8,293,5
ru.wikipedia.org,"Дверная_ручка",32,16,70,0
ru.wikipedia.org,"Тэцуо_—_железный_человек",76,47,377,1
ru.wikipedia.org,"Пирис-Феррейра",17,12,52,0
fr.wikipedia.org,"Aurecocrypta_lugubris",1,1,46,5
de.wikipedia.org,"Kabam",25,9,103,4
it.wikipedia.org,"Torneo_di_Viareggio_1970",24,16,134,0
de.wikipedia.org,"Ernst_Insam",19,14,282,5
de.wikipedia.org,"Liste_der_Kulturgüter_in_Gy",14,6,136,2
ru.wikipedia.org,"Вепринский_сельсовет",18,8,281,1
de.wikipedia.org,"Christian_Sandrock",23,16,134,0
es.wikipedia.org,"SimCity",233,138,3270,28
es.wikipedia.org,"Yamacraw_(Carolina_del_Norte)",7,6,34,1
ru.wikipedia.org,"Лебяжий_Остров",15,12,26,0
ru.wikipedia.org,"Кюрнбах",30,19,42,1
ru.wikipedia.org,"Шоссейный_велосипед",132,87,189,1
it.wikipedia.org,"Paura_per_Janet",3,1,440,2
de.wikipedia.org,"Dave_Randall",7,7,292,0
pl.wikipedia.org,"(10169)_Ogasawara",30,14,27,0
fr.wikipedia.org,"Vanessa_Carlton",266,159,1907,1
fr.wikipedia.org,"Dmitri_Alenitchev",130,60,2917,35
fr.wikipedia.org,"Udny_Mort_House",9,6,175,0
fr.wikipedia.org,"Théâtre_d'Épernay",22,7,149,1
pt.wikipedia.org,"Vera_y_Gutiérrez",4,4,13,0
de.wikipedia.org,"Natalia_Mărășescu",17,12,274,4
ru.wikipedia.org,"Ростральная_колонна",105,64,113,0
it.wikipedia.org,"Manuel_de_Araújo_Porto-Alegre",11,2,927,27
de.wikipedia.org,"Friedrich_Göler_von_Ravensburg",21,18,87,0
ru.wikipedia.org,"Топчиян,_Марлен_Еновкович",76,20,353,9
en.wikipedia.org,"Adam_Hurynowicz",6,6,134,0
ru.wikipedia.org,"Молодые_и_голодные",44,20,94,6
it.wikipedia.org,"Collegio_elettorale_di_Aragona_(Regno_d'Italia)",11,4,732,2
ru.wikipedia.org,"Мачинское_сражение",50,35,416,0
fr.wikipedia.org,"Živko_Gocić",13,5,42,0
fr.wikipedia.org,"3e_étape_du_Tour_de_France_2008",122,45,538,3
it.wikipedia.org,"Paolo_Rui",8,7,94,0
it.wikipedia.org,"Orchard_Road",8,3,80,5
ru.wikipedia.org,"Тоано",23,15,45,0
ru.wikipedia.org,"Господин_Судьба",72,52,211,2
fr.wikipedia.org,"Ilija_Brozović",13,12,48,0
ru.wikipedia.org,"Бернардиш_Морейра,_Артур_Филипе",6,4,274,5
ru.wikipedia.org,"Эльсгольция_реснитчатая",33,24,234,1
fr.wikipedia.org,"Elizaveta_Malakhova",13,6,81,1
fr.wikipedia.org,"Alexandre_Gazan",19,13,177,0
fr.wikipedia.org,"Lee_Min-hye",22,11,121,1
ru.wikipedia.org,"Фёлькерзам,_Гамилькар_фон",50,17,137,9
fr.wikipedia.org,"Papyrus_médicaux_de_l'Égypte_antique",41,27,534,1
ru.wikipedia.org,"Переможец",11,8,45,0
fr.wikipedia.org,"Cookie_(film,_2013)",44,35,108,1
ru.wikipedia.org,"Марци_(лунный_кратер)",7,2,149,6
ru.wikipedia.org,"Марс_(Нижегородская_область)",16,12,14,2
fr.wikipedia.org,"Tiane_Doan_Na_Champassak",46,20,236,0
es.wikipedia.org,"Aprís",19,6,245,2
fr.wikipedia.org,"(523683)_2014_CP23",4,3,22,3
ru.wikipedia.org,"Регрессия_моря",18,14,75,2
it.wikipedia.org,"John_Abruzzi",83,44,1158,0
ru.wikipedia.org,"Головин,_Сергей_Аркадьевич",43,18,1015,15
de.wikipedia.org,"C/1983_H1_(IRAS-Araki-Alcock)",60,30,208,4
it.wikipedia.org,"Serie_B_AIFA_1986",10,6,67,5
ru.wikipedia.org,"Дучка",1,1,46,2
es.wikipedia.org,"Claimed",69,33,950,12
it.wikipedia.org,"Euclide_Turba",86,25,560,18
es.wikipedia.org,"Valle_de_Valdelucio",99,47,454,2
de.wikipedia.org,"Minergie-P",58,37,201,3
fr.wikipedia.org,"Hell_of_a_Collection",23,20,227,0
fr.wikipedia.org,"Sadou_Daoudou",12,8,238,6
it.wikipedia.org,"Tony_Williams",92,52,489,5
it.wikipedia.org,"Daniela_Rocca_(personaggio)",11,7,177,2
ru.wikipedia.org,"Вестерны_киностудии_ДЕФА",32,16,635,10
de.wikipedia.org,"Bridge_of_Allan",14,7,213,3
it.wikipedia.org,"Emeryville",53,32,29,2
fr.wikipedia.org,"Iconiq",26,15,483,56
fr.wikipedia.org,"Le_Portrait_(Gogol)",70,37,724,1
de.wikipedia.org,"Poolbillard-Jugendeuropameisterschaft_1995",2,2,52,9
ru.wikipedia.org,"Love,_Whitney",16,12,50,0
ru.wikipedia.org,"Melvita",12,8,122,5
it.wikipedia.org,"Fussballclub_Red_Bull_Salzburg_2018-2019",13,4,23,0
ru.wikipedia.org,"Науман,_Вернер",65,36,1102,25
it.wikipedia.org,"Giorgia_Bracelli",23,14,116,1
it.wikipedia.org,"Gian_Luigi_Boiardi",53,36,160,4
fr.wikipedia.org,"Gaetano_Casati",18,14,52,0
ru.wikipedia.org,"Хаиль_(город)",34,18,256,12
ru.wikipedia.org,"Вет_(коммуна)",6,3,112,2
ru.wikipedia.org,"Мы,_двое_мужчин",53,34,56,0
de.wikipedia.org,"Benjamin_Besnard",15,11,134,0
ru.wikipedia.org,"Чартерис,_Лесли",23,5,44,10
it.wikipedia.org,"Morti_nel_1787",190,6,117,0
it.wikipedia.org,"Pietro_Platania",47,30,202,0
it.wikipedia.org,"Câmpina",43,28,282,0
it.wikipedia.org,"Hold_Me,_Thrill_Me,_Kiss_Me",4,3,27,0
fr.wikipedia.org,"Jean-Baptiste_Bidegain",138,72,1754,17
it.wikipedia.org,"Villanueva_de_la_Cañada",56,34,26,0
ru.wikipedia.org,"Бялковци",15,9,60,0
pt.wikipedia.org,"Victoria_Strauss",2,2,86,2
ru.wikipedia.org,"Айия-Марина_(остров)",9,4,111,7
ru.wikipedia.org,"Система_обозначения_военных_самолётов_в_Японии",11,7,566,0
fr.wikipedia.org,"Gare_d'Arcy-sur-Cure",25,16,235,10
ru.wikipedia.org,"Соццаго",17,11,47,0
ru.wikipedia.org,"Глория_(фильм,_2013)",7,6,102,0
fr.wikipedia.org,"Effectif_des_équipes_à_la_Gold_Cup_2019",85,5,219,20
fr.wikipedia.org,"Raymond_Sabarich",17,12,68,0
es.wikipedia.org,"James_(banda)",103,60,839,0
it.wikipedia.org,"Metodo_ab_initio",34,22,282,2
fr.wikipedia.org,"François_Veuillot",38,19,414,4
fr.wikipedia.org,"Amani_Souissi",38,22,203,1
fr.wikipedia.org,"Dublin_Film_Critics'_Circle",7,4,48,0
en.wikipedia.org,"Siniša_Nikolić",16,11,70,0
pl.wikipedia.org,"Kompleks_Damoklesa",20,18,72,0
it.wikipedia.org,"Volleybalvereniging_Taurus_(pallavolo_maschile)_2017-2018",1,1,25,0
it.wikipedia.org,"Blue_Yodel_No._1_(T_for_Texas)",19,11,328,8
fr.wikipedia.org,"Bo_Peep_Bo_Peep",23,15,79,0
it.wikipedia.org,"Angangueo",9,2,44,0
ru.wikipedia.org,"Аудофледа",12,11,69,4
it.wikipedia.org,"Nightmare_Beach_-_La_spiaggia_del_terrore",42,25,118,0
fr.wikipedia.org,"Diplodactylus_custos",3,3,46,3
it.wikipedia.org,"Ntarabana",6,5,16,1
ru.wikipedia.org,"Сусечная",25,14,86,3
ru.wikipedia.org,"Ковальчук,_Зиновий_Степанович",16,7,141,0
es.wikipedia.org,"Põrgu",1,1,54,1
ja.wikipedia.org,"加藤木賢志",129,89,28,3
it.wikipedia.org,"Belfast_Child",23,17,79,2
pl.wikipedia.org,"Wielcy_Przedwieczni",97,75,193,1
es.wikipedia.org,"Port_Royal_(Virginia)",14,12,275,7
fr.wikipedia.org,"Peter_Saul",48,33,178,0
ru.wikipedia.org,"Подчервоне",4,2,234,1
it.wikipedia.org,"Sønner",23,10,94,0
ru.wikipedia.org,"Нисисоноги_(уезд)",6,4,30,0
it.wikipedia.org,"Antonio_Greppi_(1722-1799)",63,21,1499,0
ru.wikipedia.org,"Празеодимдиникель",3,3,38,8
it.wikipedia.org,"Campionati_mondiali_di_ginnastica_ritmica_sportiva_1993",17,14,31,0
de.wikipedia.org,"Louise_N’Jie",27,16,236,13
ru.wikipedia.org,"Эгле,_Рудольф",6,3,349,1
ru.wikipedia.org,"Новые_Жадьки",17,10,48,0
es.wikipedia.org,"Natalie_Horler",129,82,777,1
es.wikipedia.org,"Alexandr_Trópnikov",6,2,63,2
es.wikipedia.org,"Nicolaas_Tates",10,4,61,3
ru.wikipedia.org,"Я_сама_(фильм)",4,3,69,0
es.wikipedia.org,"Tears_On_My_Pillow",34,25,246,12
it.wikipedia.org,"Allucinogeno",293,124,1255,29
it.wikipedia.org,"Battaglia_di_Valverde",23,9,1661,31
ru.wikipedia.org,"Бендикс,_Виктор",7,5,345,1
ru.wikipedia.org,"Mark_32_(торпедный_аппарат)",9,7,434,12
it.wikipedia.org,"Robert_Dudley,_I_conte_di_Leicester",94,62,1251,4
ru.wikipedia.org,"Вейц,_Вениамин_Исаакович",35,24,93,0
it.wikipedia.org,"Drop_zone",10,10,177,0
it.wikipedia.org,"Jordan_Norwood",11,8,149,3
it.wikipedia.org,"Austrian_Open_1997_-_Singolare",29,10,34,0
es.wikipedia.org,"Baicaleína",46,12,1954,14
fr.wikipedia.org,"Baforchu",12,5,152,7
ru.wikipedia.org,"Залив_Радуги",38,20,149,3
ru.wikipedia.org,"Маковский,_Владимир_Михайлович",50,27,408,6
it.wikipedia.org,"The_Messenger_Boy_Magician",12,5,98,1
pl.wikipedia.org,"Fregaty_typu_Madina",8,2,604,56
it.wikipedia.org,"Variraptor",36,24,140,0
es.wikipedia.org,"Apolo_y_Dafne",461,183,647,7
ru.wikipedia.org,"Петров,_Антон_Ильич",27,14,181,2
it.wikipedia.org,"Ponte_degli_amori",9,4,105,0
pl.wikipedia.org,"Lavernat",33,26,51,0
fr.wikipedia.org,"Uniforme_du_corps_diplomatique",29,20,2000,14
ru.wikipedia.org,"Расс,_Джоанна",5,1,172,15
fr.wikipedia.org,"Tête_brûlée",46,30,35,0
es.wikipedia.org,"Ricardo_Ivoskus",213,90,2527,8
it.wikipedia.org,"Double_Fantasy",169,64,867,16
es.wikipedia.org,"Space_Invader",40,11,109,2
es.wikipedia.org,"Buddy_cop_(género)",32,16,145,14
es.wikipedia.org,"Meistriliiga_2014",31,14,182,3
pl.wikipedia.org,"Jorge_Ignacio_García_Cuerva",10,4,62,1
it.wikipedia.org,"Marco_Hartmann",3,3,87,0
it.wikipedia.org,"Which_Way_Home",11,8,19,0
fr.wikipedia.org,"Privatbrauerei_Wittingen",1,1,98,2
ru.wikipedia.org,"Катар_на_летних_Олимпийских_играх_1996",12,10,24,0
es.wikipedia.org,"Poix",25,16,25,2
it.wikipedia.org,"Alustante",55,29,18,0
it.wikipedia.org,"Nikolaj_Il'ič_Kamov",62,45,174,1
it.wikipedia.org,"Ottawa_Fury_FC",83,30,424,15
it.wikipedia.org,"Sémien",5,2,23,0
